VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
2,2015-01-08 22:56:22,2015-01-08 22:59:58,1,.58,-73.98883056640625,40.736801147460938,1,N,-73.982139587402344,40.740196228027344,1,4.5,0.5,0.5,1,0,6.8
1,2015-01-08 22:56:22,2015-01-08 23:15:21,1,4.30,-73.996871948242188,40.725128173828125,1,N,-73.940673828125,40.69610595703125,1,16.5,1,0.5,10,0,28.3
1,2015-01-08 22:56:23,2015-01-08 23:07:02,1,3.40,0,0,1,N,0,0,1,12,0.5,0.5,2,0,15.3
2,2015-01-08 22:56:23,2015-01-08 23:06:47,1,1.99,-73.983726501464844,40.749038696289063,1,N,-73.983840942382813,40.727008819580078,1,9,0.5,0.5,1.9,0,12.2
1,2015-01-08 22:56:24,2015-01-08 23:08:11,1,2.40,-74.006935119628906,40.740753173828125,1,N,-73.983757019042969,40.722103118896484,1,10.5,0.5,0.5,2.36,0,14.16
2,2015-01-08 22:56:24,2015-01-08 23:33:29,1,8.89,-73.991691589355469,40.77001953125,1,N,-73.916061401367187,40.699974060058594,2,31,0.5,0.5,0,0,32.3
1,2015-01-08 22:56:25,2015-01-08 22:59:09,1,.50,-73.953857421875,40.764354705810547,1,N,-73.959815979003906,40.758495330810547,1,4,0.5,0.5,1.05,0,6.35
1,2015-01-08 22:56:26,2015-01-08 23:09:23,2,3.50,-73.989250183105469,40.734981536865234,1,N,-73.9556884765625,40.773609161376953,1,13,0.5,0.5,1,0,15.3
2,2015-01-08 22:56:26,2015-01-08 23:10:47,1,5.53,-73.96234130859375,40.770137786865234,1,N,-73.999847412109375,40.708564758300781,1,18,0.5,0.5,2.7,0,22
1,2015-01-08 22:56:27,2015-01-08 23:05:43,2,3.10,-73.977760314941406,40.752216339111328,1,N,-73.947647094726563,40.775188446044922,1,11,0.5,0.5,2.46,0,14.76
2,2015-01-08 22:56:27,2015-01-08 23:15:03,1,4.99,-73.986740112304688,40.737186431884766,1,N,-73.973068237304688,40.792716979980469,1,17.5,0.5,0.5,3.6,0,22.4
1,2015-01-08 22:56:28,2015-01-08 23:17:28,1,4.10,-74.002197265625,40.755611419677734,1,N,-73.984657287597656,40.717666625976562,2,17,0.5,0.5,0,0,18.3
1,2015-01-08 22:56:28,2015-01-08 22:59:54,3,.70,-73.978446960449219,40.734394073486328,1,N,-73.974250793457031,40.743194580078125,1,5,0.5,0.5,1.25,0,7.55
2,2015-01-08 22:56:24,2015-01-08 23:03:38,6,1.32,-73.993766784667969,40.720981597900391,1,N,-74.007240295410156,40.705509185791016,2,7,0.5,0.5,0,0,8
2,2015-01-08 22:56:29,2015-01-08 23:17:28,2,11.69,-73.988006591796875,40.7186279296875,1,N,-73.942489624023437,40.8468017578125,1,33.5,0.5,0.5,6.8,0,41.6
1,2015-01-08 22:56:29,2015-01-08 23:06:40,1,2.20,-73.992095947265625,40.751602172851562,1,N,-73.987007141113281,40.775966644287109,1,10,0.5,0.5,1,0,12.3
2,2015-01-08 22:56:30,2015-01-08 23:29:30,1,10.67,-73.991485595703125,40.749996185302734,1,N,-73.957893371582031,40.633270263671875,1,34,0.5,0.5,6.9,0,42.2
1,2015-01-08 22:56:31,2015-01-08 23:17:39,2,5.00,-74.002052307128906,40.726341247558594,1,N,-73.954429626464844,40.780662536621094,1,19,0.5,0.5,4.05,0,24.35
1,2015-01-08 22:56:31,2015-01-08 23:10:33,3,3.40,-73.967628479003906,40.756294250488281,1,N,-73.975776672363281,40.787158966064453,1,13,0.5,0.5,1.5,0,15.8
1,2015-01-08 22:56:32,2015-01-08 23:07:14,1,2.30,-73.997795104980469,40.721443176269531,1,N,-74.016197204589844,40.709186553955078,1,10.5,0.5,0.5,2.35,0,14.15
2,2015-01-08 22:56:32,2015-01-08 23:06:55,1,1.70,-73.960418701171875,40.772792816162109,1,N,-73.948753356933594,40.776771545410156,1,9,0.5,0.5,2.38,0,12.68
2,2015-01-08 22:56:32,2015-01-08 23:06:05,2,2.14,-73.925041198730469,40.861408233642578,1,N,-73.905548095703125,40.883518218994141,1,9.5,0.5,0.5,2,0,12.8
1,2015-01-08 22:56:33,2015-01-08 23:13:15,1,3.80,-73.994987487792969,40.750152587890625,1,N,-73.951347351074219,40.776870727539063,1,14.5,0.5,0.5,3.16,0,18.96
1,2015-01-08 22:56:33,2015-01-08 23:04:19,1,1.40,-73.979293823242187,40.752353668212891,1,N,-73.982467651367188,40.767063140869141,1,7.5,0.5,0.5,1.75,0,10.55
1,2015-01-08 22:56:34,2015-01-08 23:06:36,1,2.50,-73.988189697265625,40.748649597167969,1,N,-73.960617065429687,40.769588470458984,1,10,0.5,0.5,2.25,0,13.55
2,2015-01-08 22:56:34,2015-01-08 23:08:31,5,2.52,-73.989837646484375,40.752494812011719,1,N,-73.959060668945313,40.763473510742188,1,10.5,0.5,0.5,2.2,0,14
2,2015-01-08 22:56:34,2015-01-08 23:08:03,2,3.41,-74.009849548339844,40.704559326171875,1,N,-73.988502502441406,40.699321746826172,2,12.5,0.5,0.5,0,0,13.8
1,2015-01-08 22:56:34,2015-01-08 23:21:08,1,16.20,-73.86590576171875,40.770893096923828,1,N,-74.014450073242188,40.717697143554688,1,44,0.5,0.5,12.65,5.33,63.28
2,2015-01-08 22:56:35,2015-01-08 23:10:10,5,2.46,-73.995849609375,40.717498779296875,1,N,-74.01348876953125,40.71502685546875,2,11.5,0.5,0.5,0,0,12.8
1,2015-01-08 22:56:37,2015-01-08 23:04:54,1,1.40,-73.98480224609375,40.744392395019531,1,N,-74.002838134765625,40.740020751953125,1,8,0.5,0.5,1,0,10.3
1,2015-01-08 22:56:37,2015-01-08 23:04:49,1,1.80,-73.995689392089844,40.721744537353516,1,N,-73.983924865722656,40.743705749511719,1,8,0.5,0.5,1,0,10.3
1,2015-01-08 22:56:37,2015-01-08 23:02:57,1,2.00,0,0,1,Y,0,0,2,7.5,0.5,0.5,0,0,8.8
1,2015-01-08 22:56:38,2015-01-08 23:05:02,2,1.60,-73.984756469726563,40.759876251220703,1,N,-73.962348937988281,40.758998870849609,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:56:38,2015-01-08 23:28:13,6,5.77,-74.003387451171875,40.732521057128906,1,N,-73.950790405273437,40.686466217041016,1,24,0.5,0.5,2,0,27.3
1,2015-01-08 22:56:39,2015-01-08 23:05:27,1,1.60,-73.993461608886719,40.749763488769531,1,N,-73.976882934570313,40.764190673828125,2,8.5,0.5,0.5,0,0,9.8
1,2015-01-08 22:56:39,2015-01-08 22:58:54,1,.60,-73.978599548339844,40.744819641113281,1,N,-73.975570678710937,40.751815795898438,2,4,0.5,0.5,0,0,5.3
2,2015-01-08 22:56:40,2015-01-08 23:10:38,3,1.63,-73.991737365722656,40.759788513183594,1,N,-73.981239318847656,40.748680114746094,1,10,0.5,0.5,2.1,0,13.4
1,2015-01-08 22:56:40,2015-01-08 23:24:39,2,12.80,-73.781997680664063,40.644710540771484,1,N,-73.851669311523438,40.573795318603516,2,37,0.5,0.5,0,2,40.3
2,2015-01-08 22:56:41,2015-01-08 23:11:08,2,2.44,-74.009544372558594,40.740058898925781,1,N,-74.009544372558594,40.740058898925781,2,11.5,0.5,0.5,0,0,12.8
1,2015-01-08 22:56:42,2015-01-08 23:04:16,2,1.10,-73.985206604003906,40.758251190185547,1,N,-73.973739624023438,40.755012512207031,2,7,0.5,0.5,0,0,8.3
1,2015-01-08 22:56:21,2015-01-08 23:20:49,1,9.30,-73.983818054199219,40.725570678710937,1,N,-73.946212768554687,40.830417633056641,1,29,0.5,0.5,3,0,33.3
2,2015-01-08 22:56:21,2015-01-08 23:05:29,1,1.69,-73.974578857421875,40.778308868408203,1,N,-73.955543518066406,40.785041809082031,2,9,0.5,0.5,0,0,10.3
1,2015-01-08 22:56:22,2015-01-08 23:08:07,1,2.50,-73.991363525390625,40.749526977539063,1,N,-73.96270751953125,40.75872802734375,1,11,0.5,0.5,1,0,13.3
2,2015-01-08 22:56:23,2015-01-08 22:58:24,1,.43,-73.977119445800781,40.680076599121094,1,N,-73.983718872070313,40.680992126464844,2,3.5,0.5,0.5,0,0,4.8
1,2015-01-08 22:56:23,2015-01-08 23:02:57,1,.90,-73.989830017089844,40.757072448730469,1,N,-73.980903625488281,40.764629364013672,1,6.5,0.5,0.5,1.56,0,9.36
1,2015-01-08 22:56:24,2015-01-08 23:07:14,1,1.70,-73.993339538574219,40.767704010009766,1,N,-73.968070983886719,40.762905120849609,2,9,0.5,0.5,0,0,10.3
1,2015-01-08 22:56:24,2015-01-08 23:12:45,1,3.60,-73.991081237792969,40.750679016113281,1,N,-74.011627197265625,40.714321136474609,1,15,0.5,0.5,4.8,0,21.1
1,2015-01-08 22:56:24,2015-01-08 23:09:26,1,3.50,-73.998558044433594,40.738239288330078,1,N,-74.013511657714844,40.702278137207031,2,13.5,0.5,0.5,0,0,14.8
2,2015-01-08 22:56:22,2015-01-08 23:02:14,2,.91,-73.951103210449219,40.710739135742187,1,N,-73.941017150878906,40.716293334960938,1,6,0.5,0.5,1.95,0,9.25
1,2015-01-08 22:56:25,2015-01-08 23:09:38,1,3.00,-74.009124755859375,40.706863403320313,1,N,-74.004058837890625,40.742042541503906,1,12.5,0.5,0.5,2,0,15.8
2,2015-01-08 22:56:26,2015-01-08 23:11:18,5,4.23,-73.975502014160156,40.757743835449219,1,N,-73.909858703613281,40.745998382568359,1,15,0.5,0.5,3.88,0,20.18
1,2015-01-08 22:56:26,2015-01-08 23:10:41,1,4.20,-73.995773315429688,40.697555541992188,1,N,-73.988914489746094,40.658836364746094,2,15,0.5,0.5,0,0,16.3
1,2015-01-08 22:56:27,2015-01-08 23:03:01,1,.80,-74.002777099609375,40.733890533447266,1,N,-73.9927978515625,40.742763519287109,2,6,0.5,0.5,0,0,7.3
1,2015-01-08 22:56:28,2015-01-08 23:05:32,1,2.70,-73.981292724609375,40.7496337890625,1,N,-73.956794738769531,40.783374786376953,2,10,0.5,0.5,0,0,11.3
1,2015-01-08 22:56:28,2015-01-08 22:59:55,1,1.10,-74.007575988769531,40.740802764892578,1,N,-74.00384521484375,40.748165130615234,1,5.5,0.5,0.5,1.7,0,8.5
1,2015-01-08 22:56:28,2015-01-08 23:16:33,4,8.90,-73.870903015136719,40.773754119873047,1,N,-73.992019653320313,40.755714416503906,1,27,0.5,0.5,6.72,5.33,40.35
1,2015-01-08 22:56:29,2015-01-08 23:05:14,2,2.10,-74.003921508789063,40.737575531005859,1,N,-74.014457702636719,40.716541290283203,1,9,0.5,0.5,1,0,11.3
2,2015-01-08 22:56:29,2015-01-08 23:07:25,1,1.81,-73.988670349121094,40.728260040283203,1,N,-74.008216857910156,40.735530853271484,1,9,0.5,0.5,1.9,0,12.2
2,2015-01-08 22:56:31,2015-01-08 23:06:56,1,2.46,-73.978500366210938,40.745292663574219,1,N,-73.954078674316406,40.770378112792969,1,10,0.5,0.5,1.5,0,12.8
2,2015-01-08 22:56:31,2015-01-08 23:11:18,2,5.75,-73.971107482910156,40.757530212402344,1,N,-74.011550903320312,40.703578948974609,1,19,0.5,0.5,3.9,0,24.2
2,2015-01-08 22:56:32,2015-01-08 23:02:56,1,1.37,-74.000556945800781,40.7340087890625,1,N,-74.010498046875,40.718868255615234,1,7,0.5,0.5,1,0,9.3
2,2015-01-08 22:56:32,2015-01-08 23:03:16,5,1.83,-73.991546630859375,40.759891510009766,1,N,-74.005126953125,40.736091613769531,1,7.5,0.5,0.5,1.6,0,10.4
1,2015-01-08 22:56:32,2015-01-08 23:07:27,1,2.10,-73.99560546875,40.749885559082031,1,N,-73.988494873046875,40.727409362792969,2,9.5,0.5,0.5,0,0,10.8
2,2015-01-08 22:56:32,2015-01-08 23:07:02,1,1.32,-73.983932495117188,40.759124755859375,1,N,-73.970626831054687,40.756076812744141,1,8,0.5,0.5,1.7,0,11
1,2015-01-08 22:56:33,2015-01-08 23:19:13,1,6.10,-74.008094787597656,40.704002380371094,1,N,-73.970405578613281,40.749290466308594,1,22.5,0.5,0.5,4,0,27.8
2,2015-01-08 22:56:34,2015-01-08 23:11:02,2,3.31,-73.994552612304687,40.714363098144531,1,N,-74.001617431640625,40.709751129150391,1,13.5,0.5,0.5,2.8,0,17.6
2,2015-01-08 22:56:34,2015-01-08 23:01:58,1,1.29,-73.955665588378906,40.806812286376953,1,N,-73.938148498535156,40.797168731689453,1,6.5,0.5,0.5,1.4,0,9.2
2,2015-01-08 22:56:34,2015-01-08 23:03:24,6,2.24,-73.975547790527344,40.757350921630859,1,N,-73.972038269042969,40.782184600830078,1,8.5,0.5,0.5,2.25,0,12.05
2,2015-01-08 22:56:35,2015-01-08 23:15:12,2,12.07,-73.789947509765625,40.643753051757813,1,N,-73.784629821777344,40.736293792724609,2,33.5,0.5,0.5,0,0,34.8
1,2015-01-08 22:56:33,2015-01-08 23:05:26,2,2.30,-73.992950439453125,40.743049621582031,1,N,-73.988441467285156,40.768978118896484,1,9.5,0.5,0.5,0,0,10.8
1,2015-01-08 22:56:36,2015-01-08 23:04:43,1,2.20,-73.978889465332031,40.777084350585938,1,N,-73.977813720703125,40.753658294677734,2,9,0.5,0.5,0,0,10.3
1,2015-01-08 22:56:37,2015-01-08 23:07:46,1,2.40,-73.986083984375,40.761257171630859,1,N,-73.975448608398438,40.789402008056641,1,10.5,0.5,0.5,2.36,0,14.16
1,2015-01-08 22:56:37,2015-01-08 23:14:32,1,8.00,-73.9842529296875,40.760707855224609,1,N,-73.937568664550781,40.852916717529297,2,25,0.5,0.5,0,0,26.3
1,2015-01-08 22:56:38,2015-01-08 22:59:15,1,.40,-74.002517700195313,40.740726470947266,1,N,-74.008026123046875,40.738845825195313,1,4,0.5,0.5,1.05,0,6.35
1,2015-01-08 22:56:38,2015-01-08 23:08:05,1,2.30,-73.986320495605469,40.73046875,1,N,-74.012046813964844,40.707321166992188,1,10,0.5,0.5,5,0,16.3
2,2015-01-08 22:56:39,2015-01-08 23:19:36,2,4.27,-73.977783203125,40.71551513671875,1,N,-73.951759338378906,40.707881927490234,1,18.5,0.5,0.5,1,0,20.8
2,2015-01-08 22:56:39,2015-01-08 23:02:20,1,.97,0,0,1,N,0,0,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:56:40,2015-01-08 23:08:33,1,3.01,-73.983757019042969,40.730991363525391,1,N,-73.95782470703125,40.761051177978516,2,11.5,0.5,0.5,0,0,12.8
2,2015-01-08 22:56:40,2015-01-08 22:59:58,1,.56,-73.982208251953125,40.759120941162109,1,N,-73.977943420410156,40.753410339355469,1,4.5,0.5,0.5,1.25,0,7.05
2,2015-01-08 22:56:40,2015-01-08 23:19:37,1,3.77,-73.991241455078125,40.749866485595703,1,N,-73.995574951171875,40.711528778076172,1,17.5,0.5,0.5,3.6,0,22.4
2,2015-01-08 22:56:42,2015-01-08 23:01:54,1,1.32,-73.978507995605469,40.742015838623047,1,N,-73.989692687988281,40.725746154785156,1,6,0.5,0.5,1.3,0,8.6
1,2015-01-08 22:56:43,2015-01-08 23:04:07,4,1.40,-73.996940612792969,40.714584350585938,1,N,-74.001609802246094,40.73077392578125,2,7.5,0.5,0.5,0,0,8.8
1,2015-01-08 22:56:44,2015-01-08 23:16:43,1,3.70,-73.982101440429688,40.771896362304688,1,N,-74.005332946777344,40.727592468261719,1,16,0.5,0.5,3.45,0,20.75
1,2015-01-08 22:56:45,2015-01-08 23:02:47,2,.90,-73.981719970703125,40.758068084716797,1,N,-73.981163024902344,40.749820709228516,2,6,0.5,0.5,0,0,7.3
1,2015-01-08 22:56:45,2015-01-08 23:12:18,1,4.40,-73.991615295410156,40.727039337158203,1,N,-73.954505920410156,40.730247497558594,1,16.5,0.5,0.5,3.55,0,21.35
1,2015-01-08 22:56:46,2015-01-08 23:04:54,1,1.70,-73.991050720214844,40.750629425048828,1,N,-73.993118286132812,40.733386993408203,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:56:42,2015-01-08 23:01:54,1,1.14,-73.975753784179688,40.674148559570313,1,N,-73.982307434082031,40.662002563476563,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:56:46,2015-01-08 23:01:35,1,.96,-73.987327575683594,40.720195770263672,1,N,-73.977508544921875,40.725929260253906,1,5.5,0.5,0.5,1,0,7.8
1,2015-01-08 22:56:47,2015-01-08 23:05:22,1,1.50,-73.979736328125,40.758716583251953,1,N,-74.001876831054688,40.761459350585938,1,8,0.5,0.5,1.86,0,11.16
2,2015-01-08 22:56:47,2015-01-08 23:15:05,1,3.22,-73.987739562988281,40.765148162841797,1,N,-73.994186401367188,40.728481292724609,2,14.5,0.5,0.5,0,0,15.8
1,2015-01-08 22:56:48,2015-01-08 23:04:48,1,1.60,-74.00762939453125,40.740890502929688,1,N,-73.985206604003906,40.737552642822266,1,8,0.5,0.5,2.32,0,11.62
2,2015-01-08 22:56:49,2015-01-08 22:58:48,1,.43,-73.98583984375,40.722900390625,1,N,-73.981788635253906,40.728359222412109,1,3.5,0.5,0.5,1,0,5.8
2,2015-01-08 22:56:49,2015-01-08 23:04:17,1,1.60,-73.969200134277344,40.760501861572266,1,N,-73.989097595214844,40.757350921630859,2,7.5,0.5,0.5,0,0,8.8
2,2015-01-08 22:56:49,2015-01-08 23:16:48,2,5.25,-74.009033203125,40.705329895019531,1,N,-73.95751953125,40.686210632324219,2,19,0.5,0.5,0,0,20.3
2,2015-01-08 22:56:50,2015-01-08 23:15:21,1,4.56,-73.984001159667969,40.743045806884766,1,N,-73.951591491699219,40.71405029296875,1,17,0.5,0.5,3.5,0,21.8
1,2015-01-08 22:56:51,2015-01-08 23:04:44,2,.60,-73.988052368164063,40.759513854980469,1,N,-73.993118286132812,40.756378173828125,2,6.5,0.5,0.5,0,0,7.8
2,2015-01-08 22:56:51,2015-01-08 23:19:05,1,7.43,-74.008781433105469,40.713504791259766,1,N,-73.943656921386719,40.801673889160156,1,22.5,0.5,0.5,4.6,0,28.4
1,2015-01-08 22:56:51,2015-01-08 23:04:18,1,1.00,-73.97784423828125,40.759441375732422,1,N,-73.96600341796875,40.760364532470703,2,7,0.5,0.5,0,0,8.3
1,2015-01-08 22:56:52,2015-01-08 23:01:21,1,1.00,-73.995429992675781,40.732681274414063,1,N,-73.995429992675781,40.732681274414063,1,5.5,0.5,0.5,1.36,0,8.16
2,2015-01-08 22:56:53,2015-01-08 23:13:45,1,5.44,-73.950981140136719,40.782558441162109,1,N,-73.901481628417969,40.747299194335938,1,17.5,0.5,0.5,3.6,0,22.4
2,2015-01-08 22:56:54,2015-01-08 23:09:46,2,7.24,-73.960136413574219,40.761367797851563,1,N,-73.88128662109375,40.828346252441406,2,21.5,0.5,0.5,0,0,22.8
1,2015-01-08 22:56:55,2015-01-08 23:06:18,1,2.10,-73.998672485351563,40.760341644287109,1,N,-73.987251281738281,40.739875793457031,1,9,0.5,0.5,1,0,11.3
1,2015-01-08 22:56:55,2015-01-08 23:02:45,1,1.00,-73.986221313476563,40.732952117919922,1,N,-73.996940612792969,40.741493225097656,1,6,0.5,0.5,1.45,0,8.75
1,2015-01-08 22:56:56,2015-01-08 23:06:32,1,3.00,-74.0081787109375,40.712055206298828,1,N,-73.984176635742187,40.685062408447266,1,11,0.5,0.5,3.07,0,15.37
1,2015-01-08 22:56:56,2015-01-08 23:00:22,1,.60,-74.00079345703125,40.736194610595703,1,N,-74.005119323730469,40.727809906005859,1,4.5,0.5,0.5,1,0,6.8
2,2015-01-08 22:56:57,2015-01-08 23:12:50,2,9.80,-73.776817321777344,40.645366668701172,1,N,-73.848457336425781,40.735668182373047,2,27.5,0.5,0.5,0,0,28.8
1,2015-01-08 22:56:57,2015-01-08 23:21:50,1,10.70,-73.874435424804688,40.773918151855469,1,N,-73.984733581542969,40.764736175537109,1,32,0.5,0.5,7.7,5.33,46.33
2,2015-01-08 22:56:58,2015-01-08 23:05:37,1,2.23,-73.987831115722656,40.721210479736328,1,N,-73.96649169921875,40.713088989257813,2,9.5,0.5,0.5,0,0,10.8
2,2015-01-08 22:56:55,2015-01-08 23:09:07,1,2.29,-73.988868713378906,40.748420715332031,1,N,-73.961952209472656,40.762046813964844,1,10.5,0.5,0.5,2.2,0,14
1,2015-01-08 22:56:59,2015-01-08 23:16:54,1,7.30,-73.97723388671875,40.759883880615234,1,N,-73.98529052734375,40.689201354980469,1,23,0.5,0.5,4.85,0,29.15
1,2015-01-08 22:57:00,2015-01-08 23:10:05,1,3.80,-73.984603881835938,40.744434356689453,1,N,-73.969894409179688,40.784637451171875,1,13.5,0.5,0.5,4.4,0,19.2
2,2015-01-08 22:57:00,2015-01-08 23:10:28,1,4.59,-73.988563537597656,40.729026794433594,1,N,-73.953041076660156,40.727783203125,1,15.5,0.5,0.5,0,0,16.8
1,2015-01-08 22:57:01,2015-01-08 23:12:49,1,3.40,-73.999755859375,40.720489501953125,1,N,-73.985771179199219,40.759521484375,1,13.5,0.5,0.5,2,0,16.8
2,2015-01-08 22:57:01,2015-01-08 22:59:07,1,.53,-73.985328674316406,40.741744995117188,1,N,-73.989814758300781,40.735588073730469,1,4,0.5,0.5,0.9,0,6.2
1,2015-01-08 22:57:02,2015-01-08 23:12:39,1,4.80,-73.956130981445312,40.778766632080078,1,N,-73.925956726074219,40.772060394287109,1,16.5,0.5,0.5,3.55,0,21.35
1,2015-01-08 22:57:03,2015-01-08 23:14:59,1,3.60,-73.969078063964844,40.759071350097656,1,N,-74.000633239746094,40.73809814453125,1,14.5,0.5,0.5,3.16,0,18.96
2,2015-01-08 22:57:04,2015-01-08 23:05:54,1,1.39,-73.993194580078125,40.751998901367188,1,N,-73.984230041503906,40.739143371582031,1,8,0.5,0.5,1,0,10.3
2,2015-01-08 22:57:04,2015-01-08 22:58:52,1,.71,-73.977180480957031,40.784584045410156,1,N,-73.971282958984375,40.792755126953125,1,4,0.5,0.5,1,0,6.3
1,2015-01-08 22:57:05,2015-01-08 23:04:46,1,1.20,-74.006988525390625,40.742927551269531,1,N,-73.989669799804688,40.734260559082031,2,7,0.5,0.5,0,0,8.3
2,2015-01-08 22:57:05,2015-01-08 23:01:03,1,.71,-74.002571105957031,40.740676879882813,1,N,-74.008270263671875,40.736289978027344,2,5,0.5,0.5,0,0,6.3
1,2015-01-08 22:57:06,2015-01-08 23:03:27,2,.90,-73.984306335449219,40.728839874267578,1,N,-73.996047973632813,40.7371826171875,2,6.5,0.5,0.5,0,0,7.8
2,2015-01-08 22:57:06,2015-01-08 23:23:00,1,4.47,-73.968269348144531,40.796981811523438,1,N,-73.91278076171875,40.820510864257813,2,20.5,0.5,0.5,0,0,21.8
1,2015-01-08 22:57:07,2015-01-08 23:22:39,1,6.50,-73.999778747558594,40.733169555664063,1,N,-73.946250915527344,40.765941619873047,1,22,0.5,0.5,6,0,29.3
1,2015-01-08 22:57:07,2015-01-08 23:08:08,1,1.90,-73.986480712890625,40.748092651367188,1,N,-73.963241577148438,40.758335113525391,2,9.5,0.5,0.5,0,0,10.8
1,2015-01-08 22:57:08,2015-01-08 23:10:22,1,3.90,-73.984573364257813,40.728755950927734,1,N,-73.951072692871094,40.777744293212891,1,14,0.5,0.5,3.06,0,18.36
2,2015-01-08 22:57:09,2015-01-08 23:00:58,1,.97,-73.983665466308594,40.765518188476563,1,N,-73.988555908203125,40.774940490722656,1,5,0.5,0.5,1.1,0,7.4
1,2015-01-08 22:57:09,2015-01-08 23:14:20,1,4.10,-73.953460693359375,40.775291442871094,1,N,-73.998733520507813,40.740650177001953,1,15.5,0.5,0.5,3.35,0,20.15
2,2015-01-08 22:57:10,2015-01-08 23:14:57,5,8.99,-73.945182800292969,40.778549194335938,1,N,-73.859268188476563,40.853313446044922,1,26.5,0.5,0.5,2,0,29.8
2,2015-01-08 22:57:11,2015-01-08 23:12:17,5,3.26,-73.98443603515625,40.724884033203125,1,N,-73.942939758300781,40.705661773681641,1,14,0.5,0.5,2.9,0,18.2
1,2015-01-08 22:57:11,2015-01-08 23:12:28,1,3.50,0,0,1,N,0,0,1,14,0.5,0.5,2,0,17.3
2,2015-01-08 22:57:12,2015-01-08 23:09:20,1,2.86,-73.983970642089844,40.759227752685547,1,N,-73.956748962402344,40.771053314208984,2,11.5,0.5,0.5,0,0,12.8
2,2015-01-08 22:57:12,2015-01-08 23:02:46,1,.65,-73.986610412597656,40.755443572998047,1,N,-73.994552612304687,40.750244140625,1,5.5,0.5,0.5,1.2,0,8
2,2015-01-08 22:57:12,2015-01-08 23:09:28,1,2.38,-73.959693908691406,40.766635894775391,1,N,-73.989501953125,40.757438659667969,2,10.5,0.5,0.5,0,0,11.8
2,2015-01-08 22:57:14,2015-01-08 23:01:58,1,.69,-74.007804870605469,40.723388671875,1,N,-73.999763488769531,40.716773986816406,1,5.5,0.5,0.5,1.2,0,8
1,2015-01-08 22:57:15,2015-01-08 23:03:30,1,.90,-74.014106750488281,40.715194702148438,1,N,-74.015281677246094,40.704723358154297,2,6.5,0.5,0.5,0,0,7.8
2,2015-01-08 22:57:16,2015-01-08 23:00:53,1,.87,-73.982070922851562,40.771907806396484,1,N,-73.975540161132813,40.776863098144531,2,5,0.5,0.5,0,0,6.3
2,2015-01-08 22:57:17,2015-01-08 23:05:53,1,1.40,-73.986869812011719,40.739433288574219,1,N,-73.995018005371094,40.725105285644531,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:57:18,2015-01-08 23:37:30,1,28.64,-73.781768798828125,40.644744873046875,1,N,-74.158653259277344,40.580146789550781,2,76,0.5,0.5,0,10.66,87.96
1,2015-01-08 22:57:18,2015-01-08 23:11:53,1,3.50,-73.991165161132813,40.727687835693359,1,N,-73.961250305175781,40.718788146972656,1,14,0.5,0.5,3.8,0,19.1
2,2015-01-08 22:57:18,2015-01-08 23:12:47,4,4.31,-74.003997802734375,40.707859039306641,1,N,-73.974357604980469,40.672401428222656,1,15.5,0.5,0.5,3.2,0,20
2,2015-01-08 22:57:19,2015-01-08 23:01:08,2,.58,-73.991241455078125,40.749290466308594,1,N,-73.985252380371094,40.744190216064453,2,4,0.5,0.5,0,0,5.3
2,2015-01-08 22:57:20,2015-01-08 23:19:37,1,4.27,-73.991241455078125,40.770229339599609,1,N,-73.994125366210938,40.720291137695313,2,17.5,0.5,0.5,0,0,18.8
2,2015-01-08 22:57:20,2015-01-08 23:04:30,6,1.34,-73.962600708007812,40.710056304931641,1,N,-74.004600524902344,40.719272613525391,1,7,0.5,0.5,1,0,9.3
2,2015-01-08 22:57:21,2015-01-08 23:01:56,1,1.38,-73.972145080566406,40.753963470458984,1,N,-73.981208801269531,40.741367340087891,1,6,0.5,0.5,1.62,0,8.92
2,2015-01-08 22:57:21,2015-01-08 23:04:23,2,.99,-73.993293762207031,40.743206024169922,1,N,-74.003410339355469,40.746513366699219,1,6.5,0.5,0.5,1,0,8.8
2,2015-01-08 22:57:22,2015-01-08 23:03:34,1,1.71,-73.992210388183594,40.749000549316406,1,N,-74.005340576171875,40.727161407470703,2,7.5,0.5,0.5,0,0,8.8
2,2015-01-08 22:57:23,2015-01-08 23:11:50,1,3.83,-73.99462890625,40.725994110107422,1,N,-73.971336364746094,40.685028076171875,1,14.5,0.5,0.5,1.5,0,17.3
2,2015-01-08 22:57:23,2015-01-08 23:05:57,1,1.63,-73.979454040527344,40.751888275146484,1,N,-73.982009887695313,40.769092559814453,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:57:23,2015-01-08 23:10:49,1,2.95,-73.972564697265625,40.755966186523438,1,N,-74.001266479492188,40.751518249511719,1,12,0.5,0.5,2,0,15.3
